Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;7364;6803;7925;100;31;31;0;0;100;1;7002;362;92;105;154;10;10;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;7366;6842;7890;100;31;31;0;0;100;2;7019;347;84;100;153;10;10;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;7366;6842;7890;100;31;31;0;0;100;Totalt i retning Tromsø;7019;347;84;100;153;10;10;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;7365;6804;7926;100;31;31;0;1;100;Totalt i retning Kvaløya;7002;362;92;105;154;10;10;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;14731;13648;15814;100;31;31;0;1;100;Totalt;14020;709;176;205;308;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;7802;7212;8392;100;28;28;0;2;100;1;7399;401;98;124;164;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;7799;7258;8340;100;28;28;0;0;100;2;7403;395;95;122;164;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;7799;7258;8340;100;28;28;0;1;100;Totalt i retning Tromsø;7403;395;95;122;164;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;7802;7212;8392;100;28;28;0;2;100;Totalt i retning Kvaløya;7399;401;98;124;164;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;15601;14471;16731;100;28;28;0;3;100;Totalt;14802;796;193;246;329;29;29;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;7754;7212;8296;100;31;31;0;1;100;1;7352;401;97;125;164;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;7720;7219;8221;100;31;31;0;0;100;2;7311;409;98;130;165;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;7720;7219;8221;100;31;31;0;0;100;Totalt i retning Tromsø;7311;409;98;130;165;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;7753;7211;8295;100;31;31;0;0;100;Totalt i retning Kvaløya;7352;401;97;125;164;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;15474;14433;16515;100;31;31;0;1;100;Totalt;14663;810;195;255;329;30;30;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;7994;7275;8713;100;30;30;0;3;100;1;7589;402;103;132;153;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;8010;7337;8683;100;30;30;0;1;100;2;7614;395;98;129;153;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;8009;7336;8682;100;30;30;0;0;100;Totalt i retning Tromsø;7614;395;98;129;153;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;7994;7275;8713;100;30;30;0;3;100;Totalt i retning Kvaløya;7589;402;103;132;153;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;16003;14614;17392;100;30;30;0;3;100;Totalt;15203;797;200;261;306;30;30;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;8693;7982;9404;100;31;31;0;4;100;1;8202;487;133;189;150;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;8697;8040;9354;100;31;31;0;1;100;2;8223;473;126;182;150;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;8696;8039;9353;100;31;31;0;0;100;Totalt i retning Tromsø;8223;472;126;182;150;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;8693;7982;9404;100;31;31;0;4;100;Totalt i retning Kvaløya;8202;487;133;189;150;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;17389;16027;18751;100;31;31;0;4;100;Totalt;16425;960;259;371;300;30;30;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;9511;8913;10109;100;30;30;0;2;100;1;8895;615;177;261;161;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;9479;8939;10019;100;30;30;0;3;100;2;8880;596;164;254;162;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;9487;8945;10029;100;30;30;0;3;100;Totalt i retning Tromsø;8888;596;164;255;162;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;9503;8907;10099;100;30;30;0;2;100;Totalt i retning Kvaløya;8887;614;177;260;161;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;18990;17858;20122;100;30;30;0;5;100;Totalt;17775;1210;341;515;323;31;31;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;7688;7210;8166;100;31;31;0;2;100;1;7190;496;152;206;127;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;7612;7162;8062;100;31;31;0;1;100;2;7137;474;134;201;129;10;10;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;7612;7162;8062;100;31;31;0;1;100;Totalt i retning Tromsø;7137;474;134;201;129;10;10;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;7688;7210;8166;100;31;31;0;2;100;Totalt i retning Kvaløya;7190;496;152;206;127;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;15300;14378;16222;100;31;31;0;3;100;Totalt;14327;971;286;407;257;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;8722;8164;9280;100;31;31;0;2;100;1;8168;552;171;220;146;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;8720;8210;9230;100;31;31;0;1;100;2;8189;530;155;214;148;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;8720;8210;9230;100;31;31;0;1;100;Totalt i retning Tromsø;8189;530;155;214;148;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;8722;8164;9280;100;31;31;0;2;100;Totalt i retning Kvaløya;8168;552;171;220;146;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;17443;16382;18504;100;31;31;0;4;100;Totalt;16357;1082;326;435;294;27;27;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-09-01T00:00+02:00;2021-10-01T00:00+02:00;2021;9;9174;8654;9694;100;30;30;0;4;100;1;8561;609;173;230;186;20;20;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-09-01T00:00+02:00;2021-10-01T00:00+02:00;2021;9;9183;8704;9662;100;30;30;0;2;100;2;8585;595;162;227;187;19;19;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-09-01T00:00+02:00;2021-10-01T00:00+02:00;2021;9;9171;8699;9643;100;30;30;0;2;100;Totalt i retning Tromsø;8574;595;162;227;188;19;19;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-09-01T00:00+02:00;2021-10-01T00:00+02:00;2021;9;9186;8662;9710;100;30;30;0;4;100;Totalt i retning Kvaløya;8573;609;173;231;186;20;20;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-09-01T00:00+02:00;2021-10-01T00:00+02:00;2021;9;18357;17365;19349;100;30;30;0;6;100;Totalt;17146;1205;335;457;374;39;39;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-10-01T00:00+02:00;2021-11-01T00:00+01:00;2021;10;8563;8052;9074;100;31;31;0;1;100;1;8046;516;137;197;166;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-10-01T00:00+02:00;2021-11-01T00:00+01:00;2021;10;8559;8097;9021;100;31;31;0;1;100;2;8047;511;132;197;167;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-10-01T00:00+02:00;2021-11-01T00:00+01:00;2021;10;8560;8098;9022;100;31;31;0;1;100;Totalt i retning Tromsø;8047;511;132;197;167;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-10-01T00:00+02:00;2021-11-01T00:00+01:00;2021;10;8563;8052;9074;100;31;31;0;1;100;Totalt i retning Kvaløya;8046;516;137;197;166;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-10-01T00:00+02:00;2021-11-01T00:00+01:00;2021;10;17123;16153;18093;100;31;31;0;3;100;Totalt;16093;1027;269;393;333;31;31;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-11-01T00:00+01:00;2021-12-01T00:00+01:00;2021;11;8207;7702;8712;100;30;30;0;1;100;1;7753;453;123;149;168;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-11-01T00:00+01:00;2021-12-01T00:00+01:00;2021;11;8206;7734;8678;100;30;30;0;1;100;2;7760;445;119;146;168;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-11-01T00:00+01:00;2021-12-01T00:00+01:00;2021;11;8206;7734;8678;100;30;30;0;1;100;Totalt i retning Tromsø;7760;445;119;146;168;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-11-01T00:00+01:00;2021-12-01T00:00+01:00;2021;11;8207;7702;8712;100;30;30;0;1;100;Totalt i retning Kvaløya;7753;453;123;149;168;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-11-01T00:00+01:00;2021-12-01T00:00+01:00;2021;11;16413;15437;17389;100;30;30;0;1;100;Totalt;15514;898;242;295;336;25;25;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;7870;7202;8538;100;31;31;0;2;100;1;7485;383;102;107;162;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;7858;7209;8507;100;31;31;0;0;100;2;7478;380;100;106;163;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;7858;7209;8507;100;31;31;0;0;100;Totalt i retning Tromsø;7478;380;100;106;163;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;7870;7201;8539;100;31;31;0;2;100;Totalt i retning Kvaløya;7485;383;102;107;162;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;15728;14412;17044;100;31;31;0;2;100;Totalt;14963;763;202;214;325;22;22;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;7069;6522;7616;100;31;31;0;1;100;1;6693;375;98;101;168;8;8;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;7073;6553;7593;100;31;31;0;1;100;2;6690;382;99;106;169;8;8;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;7072;6552;7592;100;31;31;0;0;100;Totalt i retning Tromsø;6689;382;99;106;169;8;8;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;7070;6523;7617;100;31;31;0;1;100;Totalt i retning Kvaløya;6694;375;98;101;168;8;8;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;14142;13076;15208;100;31;31;0;2;100;Totalt;13383;757;197;207;337;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;7857;7350;8364;100;28;28;0;1;100;1;7456;401;102;106;178;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;7853;7368;8338;100;28;28;0;5;99,9;2;7427;421;108;118;180;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;7853;7368;8338;100;28;28;0;5;99,9;Totalt i retning Tromsø;7427;421;108;117;180;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;7857;7350;8364;100;28;28;0;1;100;Totalt i retning Kvaløya;7455;401;102;106;178;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;15710;14720;16700;100;28;28;0;6;100;Totalt;14883;822;211;223;358;29;29;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;8112;7732;8492;100;31;31;0;3;100;1;7681;429;111;117;183;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;8113;7741;8485;100;31;31;0;1;100;2;7682;430;109;119;184;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;8113;7741;8485;100;31;31;0;0;100;Totalt i retning Tromsø;7682;430;109;119;184;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;8112;7732;8492;100;31;31;0;3;100;Totalt i retning Kvaløya;7681;429;111;117;183;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;16225;15474;16976;100;31;31;0;3;100;Totalt;15363;859;220;236;367;36;36;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;7724;7076;8372;100;30;30;0;1;100;1;7342;381;96;110;160;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;7715;7087;8343;100;30;30;0;1;100;2;7331;383;94;113;160;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;7715;7087;8343;100;30;30;0;1;100;Totalt i retning Tromsø;7331;383;94;113;160;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;7724;7076;8372;100;30;30;0;1;100;Totalt i retning Kvaløya;7342;381;96;110;160;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;15439;14165;16713;100;30;30;0;1;100;Totalt;14674;764;191;224;320;29;29;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;8516;7880;9152;100;31;31;0;1;100;1;8031;483;134;163;171;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;8503;7918;9088;100;31;31;0;1;100;2;8024;478;127;164;171;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;8503;7918;9088;100;31;31;0;1;100;Totalt i retning Tromsø;8024;478;127;164;171;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;8516;7880;9152;100;31;31;0;1;100;Totalt i retning Kvaløya;8031;483;134;163;171;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;17019;15800;18238;100;31;31;0;2;100;Totalt;16055;961;261;327;342;32;32;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;9047;8482;9612;100;30;30;0;4;100;1;8442;601;183;220;181;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;9003;8491;9515;100;30;30;0;1;100;2;8401;600;170;231;183;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;9003;8491;9515;100;30;30;0;1;100;Totalt i retning Tromsø;8401;600;170;231;183;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;9047;8482;9612;100;30;30;0;4;100;Totalt i retning Kvaløya;8442;601;183;220;181;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;18050;16977;19123;100;30;30;0;5;100;Totalt;16843;1202;353;451;363;34;34;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;6988;6582;7394;100;31;31;0;1;100;1;6498;489;161;184;132;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;6919;6557;7281;100;31;31;0;1;100;2;6450;468;139;186;132;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;6919;6557;7281;100;31;31;0;1;100;Totalt i retning Tromsø;6450;468;139;186;132;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;6988;6582;7394;100;31;31;0;1;100;Totalt i retning Kvaløya;6498;489;161;184;132;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;13907;13146;14668;100;31;31;0;2;100;Totalt;12948;957;300;370;264;22;22;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;8409;7906;8912;100;31;31;0;2;100;1;7860;547;162;213;157;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;8387;7925;8849;100;31;31;0;1;100;2;7854;531;147;212;156;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;8387;7925;8849;100;31;31;0;1;100;Totalt i retning Tromsø;7854;531;147;212;156;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;8409;7906;8912;100;31;31;0;2;100;Totalt i retning Kvaløya;7860;547;163;213;157;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;16797;15835;17759;100;31;31;0;4;100;Totalt;15714;1078;309;425;313;31;31;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;8820;8345;9295;100;30;30;0;3;100;1;8229;588;155;227;190;16;16;0
