Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;4942;4401;5483;100;31;31;0;1;100;Totalt;4395;546;279;137;70;60;56;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;4819;4381;5257;100;28;28;0;1;100;1;4259;559;265;146;77;71;66;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;628;530;726;100;28;28;0;0;100;3;601;27;23;3;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;0;0;0;100;28;28;0;0;-;Totalt i retning Tomasjord;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;5447;4913;5981;100;28;28;0;1;100;Totalt i retning Tromsøya;4860;586;288;149;78;71;66;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;5447;4913;5981;100;28;28;0;1;100;Totalt;4860;586;288;149;78;71;66;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;4877;4458;5296;100;31;31;0;1;100;1;4297;579;278;149;79;74;69;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;678;579;777;100;31;31;0;1;99,9;3;647;30;26;3;1;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;1;0;2;100;31;31;0;0;100;Totalt i retning Tomasjord;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5554;5037;6071;100;31;31;0;1;100;Totalt i retning Tromsøya;4944;609;303;152;80;74;69;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5555;5038;6072;100;31;31;0;2;100;Totalt;4944;609;303;152;80;74;69;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;4429;3863;4995;100;30;30;0;0;100;1;3920;509;234;139;70;65;61;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;572;451;693;100;30;30;0;0;100;3;549;23;19;2;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;0;0;0;100;30;30;0;0;-;Totalt i retning Tomasjord;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;5002;4318;5686;100;30;30;0;1;100;Totalt i retning Tromsøya;4469;532;254;142;70;66;62;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;5002;4318;5686;100;30;30;0;1;100;Totalt;4469;532;254;142;70;66;62;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;4767;4281;5253;100;31;31;0;1;100;1;4157;609;267;184;78;78;74;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;684;561;807;100;31;31;0;0;100;3;653;31;25;4;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;1;0;2;100;31;31;0;0;100;Totalt i retning Tomasjord;0;1;0;1;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;5450;4844;6056;100;31;31;0;1;100;Totalt i retning Tromsøya;4810;639;292;188;79;80;75;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;5451;4845;6057;100;31;31;0;2;100;Totalt;4810;639;293;189;79;80;75;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;5091;4589;5593;100;30;30;0;0;100;1;4354;737;320;239;84;94;89;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;771;617;925;100;30;30;0;0;100;3;732;40;30;7;2;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;0;-1;1;100;30;30;0;0;-;Totalt i retning Tomasjord;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;5862;5227;6497;100;30;30;0;1;100;Totalt i retning Tromsøya;5085;776;349;246;86;94;89;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;5862;5227;6497;100;30;30;0;0;100;Totalt;5085;776;349;246;86;94;89;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;3529;3190;3868;100;31;31;0;0;100;1;3029;500;221;168;47;63;59;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;359;303;415;100;31;31;0;0;100;3;341;17;13;3;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;0;0;0;100;31;31;0;0;-;Totalt i retning Tomasjord;0;0;0;0;0;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;3888;3495;4281;100;31;31;0;1;100;Totalt i retning Tromsøya;3370;517;234;171;48;63;59;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;3888;3495;4281;100;31;31;0;1;100;Totalt;3370;517;234;171;48;63;59;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;4569;4147;4991;100;31;31;0;0;100;1;3947;622;274;209;63;76;72;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;638;522;754;100;31;31;0;0;100;3;606;32;25;5;1;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;0;0;0;100;31;31;0;0;-;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;5207;4678;5736;100;31;31;0;1;100;Totalt i retning Tromsøya;4552;654;299;214;64;77;73;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;5207;4678;5736;100;31;31;0;1;100;Totalt;4552;654;299;214;64;77;73;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;4937;4499;5375;100;30;30;0;0;100;1;4244;693;313;218;80;82;77;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;749;637;861;100;30;30;0;1;99,9;3;714;35;28;5;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;0;0;0;100;30;30;0;0;-;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;5686;5137;6235;100;30;30;0;1;100;Totalt i retning Tromsøya;4957;728;341;223;81;83;78;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;5686;5137;6235;100;30;30;0;0;100;Totalt;4958;728;341;223;81;83;78;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;4736;4299;5173;100;31;31;0;1;100;1;4105;630;283;194;75;78;74;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;701;585;817;100;31;31;0;0;100;3;667;34;28;4;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;1;-1;3;100;31;31;0;1;0;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5435;4884;5986;100;31;31;0;0;100;Totalt i retning Tromsøya;4772;662;310;198;76;78;74;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5437;4886;5988;100;31;31;0;1;100;Totalt;4773;663;311;198;76;78;74;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;4807;4367;5247;100;30;30;0;0;100;1;4189;618;284;179;78;77;72;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;715;609;821;100;30;30;0;0;100;3;683;33;28;3;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;0;0;0;100;30;30;0;0;-;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5522;4977;6067;100;30;30;0;0;100;Totalt i retning Tromsøya;4871;651;312;182;80;77;72;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5523;4978;6068;100;30;30;0;1;100;Totalt;4871;651;312;182;80;77;72;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;4383;3922;4844;100;31;31;0;1;100;1;3905;477;233;120;66;58;54;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;577;471;683;100;31;31;0;0;100;3;551;26;21;3;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;1;0;2;100;31;31;0;1;0;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;4960;4397;5523;100;31;31;0;1;100;Totalt i retning Tromsøya;4456;504;255;124;67;58;54;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;4960;4397;5523;100;31;31;0;1;100;Totalt;4456;504;255;124;67;58;54;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4195;3815;4575;100;31;31;0;1;100;1;3664;529;249;139;77;65;60;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;543;456;630;100;31;31;0;0;100;3;516;26;21;4;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;1;0;2;100;31;31;0;1;0;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4736;4273;5199;100;31;31;0;0;100;Totalt i retning Tromsøya;4181;555;270;142;78;65;60;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4738;4275;5201;100;31;31;0;2;100;Totalt;4181;556;270;143;78;65;60;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;4219;3856;4582;100;28;28;0;0;100;1;3679;540;252;144;78;65;61;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;561;475;647;100;28;28;0;1;99,8;3;534;26;20;4;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;0;0;0;100;28;28;0;0;-;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;4780;4336;5224;100;28;28;0;1;100;Totalt i retning Tromsøya;4213;566;272;149;80;65;61;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;4780;4336;5224;100;28;28;0;1;100;Totalt;4213;566;272;149;80;65;61;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;4370;4019;4721;100;31;31;0;0;100;1;3817;553;259;145;82;66;61;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;562;483;641;100;31;31;0;1;99,8;3;533;28;21;5;1;1;1;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;0;0;0;100;31;31;0;0;-;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;4931;4513;5349;100;31;31;0;0;100;Totalt i retning Tromsøya;4350;581;281;150;84;67;62;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;4932;4514;5350;100;31;31;0;1;100;Totalt;4350;581;281;150;84;67;62;5
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;3866;3363;4369;100;30;30;0;0;100;1;3410;455;218;122;62;53;49;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;460;363;557;100;30;30;0;1;99,8;3;438;21;18;3;1;0;0;0
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;0;-1;1;100;30;30;0;0;-;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;4326;3727;4925;100;30;30;0;1;100;Totalt i retning Tromsøya;3848;476;235;124;63;54;50;4
31157V2782679;Tromsøysundtunnelen T2;EV8 S2D1 m5455;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;4326;3727;4925;100;30;30;0;1;100;Totalt;3849;476;235;125;63;54;50;4
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;676;541;811;100;31;31;0;0;100;1;624;52;44;7;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;4510;4018;5002;100;31;31;0;1;100;3;4123;387;138;119;67;63;58;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;0;0;0;100;31;31;0;0;-;Totalt i retning Tromsøya;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;5185;4560;5810;100;31;31;0;0;100;Totalt i retning Tomasjord;4746;439;181;125;68;64;59;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;5185;4559;5811;100;31;31;0;0;100;Totalt;4747;439;181;125;68;64;59;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;751;614;888;100;28;28;0;0;100;1;692;58;48;9;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;4762;4273;5251;100;28;28;0;1;100;3;4316;445;160;137;73;75;70;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;1;0;2;96,4;28;27;1;1;0;Totalt i retning Tromsøya;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;5512;4896;6128;100;28;28;0;0;100;Totalt i retning Tomasjord;5008;504;208;146;74;76;71;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;5513;4897;6129;100;28;28;0;1;100;Totalt;5008;504;208;146;74;76;71;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;705;580;830;100;31;31;0;1;99,9;1;650;54;46;7;1;1;1;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;4804;4348;5260;100;31;31;0;0;100;3;4353;451;158;139;76;78;73;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;1;0;2;100;31;31;0;0;100;Totalt i retning Tromsøya;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;5508;4930;6086;100;31;31;0;1;100;Totalt i retning Tomasjord;5002;505;204;146;77;78;73;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;5509;4931;6087;100;31;31;0;1;100;Totalt;5003;506;204;147;77;78;73;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;658;516;800;100;30;30;0;0;100;1;609;50;43;6;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;4666;4087;5245;100;30;30;0;0;100;3;4241;425;143;144;72;66;61;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;0;0;0;100;30;30;0;0;-;Totalt i retning Tromsøya;0;0;0;0;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;5324;4605;6043;100;30;30;0;0;100;Totalt i retning Tomasjord;4849;475;186;150;72;66;61;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;5324;4605;6043;100;30;30;0;0;100;Totalt;4849;475;186;150;72;66;61;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;714;545;883;100;31;31;0;0;100;1;656;58;44;13;1;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;4739;4142;5336;100;31;31;0;1;100;3;4276;463;154;173;66;69;64;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;2;0;4;100;31;31;0;0;100;Totalt i retning Tromsøya;0;2;0;1;0;0;0;0
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;5451;4690;6212;100;31;31;0;0;100;Totalt i retning Tomasjord;4931;519;198;185;67;69;64;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;5453;4692;6214;100;31;31;0;1;100;Totalt;4931;521;198;186;67;69;64;5
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;1326;830;1822;100;30;30;0;0;100;1;1176;150;91;43;4;11;10;1
68511V2673383;Tromsøysundtunnelen T1;EV8 S2D1 m2967;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;4994;4388;5600;100;30;30;0;0;100;3;4470;524;170;211;69;74;68;6
